location,start,end,age,activity,tagID
Unknown-Inside,2017-06-24 11:00:00.000,2017-06-24 11:21:37.750,2,undefined,1698
Unknown-Inside,2017-06-24 11:21:37.750,2017-06-24 11:22:02.800,3,undefined,1698
Unknown-Inside,2017-06-24 11:22:02.800,2017-06-24 11:22:16.200,3,undefined,1698
Unknown-Inside,2017-06-24 11:22:16.200,2017-06-24 11:30:06.400,3,undefined,1698
Unknown-Inside,2017-06-24 11:30:06.400,2017-06-24 11:50:46.600,3,undefined,1698
Unknown-Inside,2017-06-24 11:50:46.600,2017-06-24 11:51:11.900,3,undefined,1698
Unknown-Inside,2017-06-24 11:51:11.900,2017-06-24 11:58:42.950,3,undefined,1698
Unknown-Inside,2017-06-24 11:58:42.950,2017-06-24 12:05:10.950,3,undefined,1698
Inside,2017-06-24 12:05:10.950,2017-06-24 12:16:44.300,3,inside,1698
Outside,2017-06-24 12:16:44.300,2017-06-24 12:16:58.650,3,outside-short,1698
Unknown-Inside,2017-06-24 12:16:58.650,2017-06-24 12:17:30.400,3,undefined,1698
Unknown-Inside,2017-06-24 12:17:30.400,2017-06-24 12:22:33.500,3,undefined,1698
Unknown-Inside,2017-06-24 12:22:33.500,2017-06-24 12:32:48.700,3,undefined,1698
Unknown-Inside,2017-06-24 12:32:48.700,2017-06-24 12:34:24.750,3,undefined,1698
Unknown-Inside,2017-06-24 12:34:24.750,2017-06-24 12:35:50.400,3,undefined,1698
Unknown-Inside,2017-06-24 12:35:50.400,2017-06-24 12:39:20.150,3,undefined,1698
Unknown-Inside,2017-06-24 12:39:20.150,2017-06-24 12:47:40.000,3,undefined,1698
Inside,2017-06-24 12:47:40.000,2017-06-24 12:52:17.900,3,inside,1698
Outside,2017-06-24 12:52:17.900,2017-06-24 12:53:24.550,3,outside-short,1698
Inside,2017-06-24 12:53:24.550,2017-06-24 12:54:08.250,3,inside,1698
Outside,2017-06-24 12:54:08.250,2017-06-24 12:56:04.150,3,outside-short,1698
Unknown-Inside,2017-06-24 12:56:04.150,2017-06-24 12:58:25.750,3,undefined,1698
Unknown-Inside,2017-06-24 12:58:25.750,2017-06-24 13:04:30.100,3,undefined,1698
Unknown-Inside,2017-06-24 13:04:30.100,2017-06-24 13:05:20.800,3,undefined,1698
Unknown-Inside,2017-06-24 13:05:20.800,2017-06-24 13:08:39.850,3,undefined,1698
Unknown-Inside,2017-06-24 13:08:39.850,2017-06-24 13:10:37.150,3,undefined,1698
Outside,2017-06-21 15:19:23.850,2017-06-21 16:16:36.450,0,outside-foraging,1722
Inside,2017-06-21 16:16:36.450,2017-06-22 09:20:23.350,0,inside,1722
Outside-Unknown,2017-06-22 09:20:23.350,2017-06-22 11:08:12.300,0,undefined,1722
Outside,2017-06-22 11:08:12.300,2017-06-22 12:32:13.100,0,outside-foraging,1722
Inside,2017-06-22 12:32:13.100,2017-06-22 13:10:45.350,0,inside,1722
Outside,2017-06-22 13:10:45.350,2017-06-22 13:47:52.850,0,outside-foraging,1722
Inside,2017-06-22 13:47:52.850,2017-06-22 14:26:46.100,0,inside,1722
Outside,2017-06-22 14:26:46.100,2017-06-22 15:15:44.250,0,outside-foraging,1722
Unknown-Inside,2017-06-22 15:15:44.250,2017-06-22 17:16:23.250,0,undefined,1722
Unknown-Inside,2017-06-22 17:16:23.250,2017-06-23 10:21:56.250,1,undefined,1722
Inside,2017-06-23 10:21:56.250,2017-06-23 16:47:12.700,1,inside,1722
Outside,2017-06-23 16:47:12.700,2017-06-24 09:40:33.350,2,outside-long,1722
Unknown-Inside,2017-06-24 09:40:33.350,2017-06-24 10:25:27.300,2,undefined,1722
Inside,2017-06-24 10:25:27.300,2017-06-24 10:57:43.900,2,inside,1722
Outside,2017-06-24 10:57:43.900,2017-06-24 11:51:41.450,2,outside-foraging,1722
Inside,2017-06-24 11:51:41.450,2017-06-24 14:15:49.550,2,inside,1722
Outside,2017-06-24 14:15:49.550,2017-06-24 15:00:56.650,2,outside-foraging,1722
Inside,2017-06-24 15:00:56.650,2017-06-24 16:25:09.650,2,inside,1722
Outside-Unknown,2017-06-24 16:25:09.650,2017-06-24 16:27:00.450,3,undefined,1722
Outside,2017-06-24 16:27:00.450,2017-06-25 10:17:37.650,3,outside-long,1722
Unknown-Inside,2017-06-25 10:17:37.650,2017-06-25 10:17:49.900,3,undefined,1722
Inside,2017-06-25 10:17:49.900,2017-06-25 10:34:29.050,3,inside,1722
Outside,2017-06-25 10:34:29.050,2017-06-25 14:28:38.850,3,outside-long,1722
Inside,2017-06-25 14:28:38.850,2017-06-25 16:28:22.300,3,inside,1722
Outside,2017-06-25 16:28:22.300,2017-06-25 17:42:47.350,4,outside-foraging,1722
Inside,2017-06-25 17:42:47.350,2017-06-26 08:35:33.000,4,inside,1722
Outside,2017-06-26 08:35:33.000,2017-06-26 09:57:57.650,4,outside-foraging,1722
Inside,2017-06-26 09:57:57.650,2017-06-26 10:03:22.400,4,inside,1722
Outside-Unknown,2017-06-26 10:03:22.400,2017-06-26 15:01:17.250,4,undefined,1722
Outside-Unknown,2017-06-26 15:01:17.250,2017-06-26 17:14:40.950,4,undefined,1722
Outside-Unknown,2017-06-26 17:14:40.950,2017-06-27 08:30:54.400,5,undefined,1722
Outside,2017-06-27 08:30:54.400,2017-06-27 09:26:19.100,5,outside-foraging,1722
Inside,2017-06-27 09:26:19.100,2017-06-27 09:28:54.050,5,inside,1722
Outside-Unknown,2017-06-27 09:28:54.050,2017-06-27 10:14:09.050,5,undefined,1722
Outside,2017-06-27 10:14:09.050,2017-06-27 11:24:16.650,5,outside-foraging,1722
Inside,2017-06-27 11:24:16.650,2017-06-27 11:26:43.000,5,inside,1722
Outside,2017-06-27 11:26:43.000,2017-06-27 12:57:40.450,5,outside-foraging,1722
Inside,2017-06-27 12:57:40.450,2017-06-27 15:23:10.050,5,inside,1722
Outside,2017-06-27 15:23:10.050,2017-06-27 15:33:57.450,6,outside-foraging,1722
Unknown-Inside,2017-06-27 15:33:57.450,2017-06-27 16:41:48.250,6,undefined,1722
Inside,2017-06-27 16:41:48.250,2017-06-28 08:18:22.850,6,inside,1722
Outside-Unknown,2017-06-28 08:18:22.850,2017-06-28 10:42:54.300,6,undefined,1722
Outside-Unknown,2017-06-28 10:42:54.300,2017-06-28 11:57:54.050,6,undefined,1722
Outside,2017-06-21 14:16:12.400,2017-06-21 14:17:14.200,0,outside-short,1780
Inside,2017-06-21 14:17:14.200,2017-06-22 08:16:21.250,0,inside,1780
Outside,2017-06-22 08:16:21.250,2017-06-22 08:17:14.850,0,outside-short,1780
Inside,2017-06-22 08:17:14.850,2017-06-22 14:21:57.750,0,inside,1780
Outside,2017-06-22 14:21:57.750,2017-06-22 14:22:39.900,1,outside-short,1780
Inside,2017-06-22 14:22:39.900,2017-06-23 09:05:09.850,1,inside,1780
Outside,2017-06-23 09:05:09.850,2017-06-23 09:06:09.500,1,outside-short,1780
Unknown-Inside,2017-06-23 09:06:09.500,2017-06-23 15:16:04.900,1,undefined,1780
Inside,2017-06-23 15:16:04.900,2017-06-23 15:52:20.900,2,inside,1780
Outside,2017-06-23 15:52:20.900,2017-06-23 15:52:58.500,2,outside-short,1780
Unknown-Inside,2017-06-23 15:52:58.500,2017-06-24 08:58:27.200,2,undefined,1780
Inside,2017-06-24 08:58:27.200,2017-06-24 13:23:39.950,2,inside,1780
Outside,2017-06-24 13:23:39.950,2017-06-24 13:26:25.000,2,outside-short,1780
Inside,2017-06-24 13:26:25.000,2017-06-26 08:53:12.700,2,inside,1780
Outside,2017-06-26 08:53:12.700,2017-06-26 08:53:53.700,4,outside-short,1780
Inside,2017-06-26 08:53:53.700,2017-06-26 08:59:48.100,4,inside,1780
Outside,2017-06-26 08:59:48.100,2017-06-26 09:07:45.650,4,outside-foraging,1780
Inside,2017-06-26 09:07:45.650,2017-06-26 09:59:12.900,4,inside,1780
Outside,2017-06-26 09:59:12.900,2017-06-26 10:19:00.400,4,outside-foraging,1780
Inside,2017-06-26 10:19:00.400,2017-06-26 10:53:27.200,4,inside,1780
Outside,2017-06-26 10:53:27.200,2017-06-26 11:09:13.100,4,outside-foraging,1780
Inside,2017-06-26 11:09:13.100,2017-06-26 11:50:46.150,4,inside,1780
Outside,2017-06-26 11:50:46.150,2017-06-26 11:59:51.650,4,outside-foraging,1780
Unknown-Inside,2017-06-26 11:59:51.650,2017-06-26 12:26:20.650,4,undefined,1780
Inside,2017-06-26 12:26:20.650,2017-06-26 12:27:24.450,4,inside,1780
Outside,2017-06-26 12:27:24.450,2017-06-26 12:28:21.200,4,outside-short,1780
Inside,2017-06-26 12:28:21.200,2017-06-26 12:41:20.000,4,inside,1780
Outside,2017-06-26 12:41:20.000,2017-06-26 12:41:56.200,4,outside-short,1780
Unknown-Inside,2017-06-26 12:41:56.200,2017-06-26 13:38:48.100,4,undefined,1780
Inside,2017-06-26 13:38:48.100,2017-06-26 13:53:54.550,4,inside,1780
Outside,2017-06-26 13:53:54.550,2017-06-26 13:55:04.100,4,outside-short,1780
Inside,2017-06-26 13:55:04.100,2017-06-26 16:30:21.200,4,inside,1780
Outside,2017-06-26 16:30:21.200,2017-06-26 16:30:34.250,5,outside-short,1780
Unknown-Inside,2017-06-26 16:30:34.250,2017-06-26 16:30:45.000,5,undefined,1780
Inside,2017-06-26 16:30:45.000,2017-06-26 16:31:22.400,5,inside,1780
Outside-Unknown,2017-06-26 16:31:22.400,2017-06-26 16:32:06.650,5,undefined,1780
Outside-Unknown,2017-06-26 16:32:06.650,2017-06-26 16:32:39.600,5,undefined,1780
Outside-Unknown,2017-06-26 16:32:39.600,2017-06-26 16:33:36.950,5,undefined,1780
Outside,2017-06-26 16:33:36.950,2017-06-26 16:34:06.200,5,outside-short,1780
Unknown-Inside,2017-06-26 16:34:06.200,2017-06-26 16:51:52.700,5,undefined,1780
Inside,2017-06-26 16:51:52.700,2017-06-26 16:52:29.450,5,inside,1780
Outside,2017-06-26 16:52:29.450,2017-06-26 16:56:07.050,5,outside-short,1780
Inside,2017-06-26 16:56:07.050,2017-06-26 16:58:17.200,5,inside,1780
Outside,2017-06-26 16:58:17.200,2017-06-26 17:00:02.750,5,outside-short,1780
Inside,2017-06-26 17:00:02.750,2017-06-26 17:00:31.000,5,inside,1780
Outside,2017-06-26 17:00:31.000,2017-06-26 17:01:54.450,5,outside-short,1780
Unknown-Inside,2017-06-26 17:01:54.450,2017-06-26 17:02:17.400,5,undefined,1780
Inside,2017-06-26 17:02:17.400,2017-06-26 17:02:27.500,5,inside,1780
Outside-Unknown,2017-06-26 17:02:27.500,2017-06-26 17:04:07.700,5,undefined,1780
Outside,2017-06-26 17:04:07.700,2017-06-26 17:05:50.800,5,outside-short,1780
Unknown-Inside,2017-06-26 17:05:50.800,2017-06-26 17:12:04.200,5,undefined,1780
Unknown-Inside,2017-06-26 17:12:04.200,2017-06-26 17:12:30.400,5,undefined,1780
Inside,2017-06-26 17:12:30.400,2017-06-26 17:13:05.000,5,inside,1780
Outside,2017-06-26 17:13:05.000,2017-06-26 17:14:10.300,5,outside-short,1780
Inside,2017-06-26 17:14:10.300,2017-06-27 08:59:14.100,5,inside,1780
Outside,2017-06-27 08:59:14.100,2017-06-27 09:07:50.700,5,outside-foraging,1780
Inside,2017-06-27 09:07:50.700,2017-06-27 09:11:18.650,5,inside,1780
Outside-Unknown,2017-06-27 09:11:18.650,2017-06-27 09:41:42.750,5,undefined,1780
Outside,2017-06-27 09:41:42.750,2017-06-27 10:51:32.850,5,outside-foraging,1780
Inside,2017-06-27 10:51:32.850,2017-06-27 11:59:46.600,5,inside,1780
Outside,2017-06-27 11:59:46.600,2017-06-27 12:46:55.750,5,outside-foraging,1780
Inside,2017-06-27 12:46:55.750,2017-06-28 08:59:57.100,5,inside,1780
Outside,2017-06-28 08:59:57.100,2017-06-28 10:30:30.600,6,outside-foraging,1780
Unknown-Inside,2017-06-28 10:30:30.600,2017-06-28 10:37:03.450,6,undefined,1780
Inside,2017-06-28 10:37:03.450,2017-06-28 10:37:14.950,6,inside,1780
Outside-Unknown,2017-06-28 10:37:14.950,2017-06-28 10:56:38.300,6,undefined,1780
Outside,2017-06-28 10:56:38.300,2017-06-28 10:56:51.350,6,outside-short,1780
Inside,2017-06-28 10:56:51.350,2017-06-28 11:00:04.850,6,inside,1780
Outside,2017-06-28 11:00:04.850,2017-06-28 11:00:30.700,6,outside-short,1780
Inside,2017-06-28 11:00:30.700,2017-06-28 11:00:49.500,6,inside,1780
Outside,2017-06-28 11:00:49.500,2017-06-28 11:01:20.100,6,outside-short,1780
Inside,2017-06-28 11:01:20.100,2017-06-28 12:09:26.850,6,inside,1780
Outside,2017-06-21 08:14:13.450,2017-06-21 09:28:57.850,0,outside-foraging,1786
Inside,2017-06-21 09:28:57.850,2017-06-21 13:40:26.500,0,inside,1786
Outside,2017-06-21 13:40:26.500,2017-06-21 14:51:51.500,0,outside-foraging,1786
Inside,2017-06-21 14:51:51.500,2017-06-21 14:59:47.950,0,inside,1786
Outside,2017-06-21 14:59:47.950,2017-06-21 15:21:33.400,0,outside-foraging,1786
Inside,2017-06-21 15:21:33.400,2017-06-21 15:25:30.900,0,inside,1786
Outside,2017-06-21 15:25:30.900,2017-06-21 15:47:52.300,0,outside-foraging,1786
Inside,2017-06-21 15:47:52.300,2017-06-21 15:54:36.400,0,inside,1786
Outside-Unknown,2017-06-21 15:54:36.400,2017-06-21 16:37:23.250,0,undefined,1786
Outside-Unknown,2017-06-21 16:37:23.250,2017-06-21 16:44:18.550,0,undefined,1786
Outside-Unknown,2017-06-21 16:44:18.550,2017-06-22 08:54:24.450,0,undefined,1786
Outside,2017-06-22 08:54:24.450,2017-06-22 10:10:10.250,1,outside-foraging,1786
Inside,2017-06-22 10:10:10.250,2017-06-22 13:10:29.050,1,inside,1786
Outside,2017-06-22 13:10:29.050,2017-06-22 14:56:45.250,1,outside-foraging,1786
Inside,2017-06-22 14:56:45.250,2017-06-22 15:03:50.350,1,inside,1786
Outside,2017-06-22 15:03:50.350,2017-06-22 15:19:43.150,1,outside-foraging,1786
Inside,2017-06-21 09:41:06.300,2017-06-21 09:50:17.750,0,inside,1797
Outside,2017-06-21 09:50:17.750,2017-06-21 09:51:19.300,0,outside-short,1797
Unknown-Inside,2017-06-21 09:51:19.300,2017-06-21 14:37:35.400,0,undefined,1797
Inside,2017-06-21 14:37:35.400,2017-06-21 14:43:33.400,0,inside,1797
Outside-Unknown,2017-06-21 14:43:33.400,2017-06-21 14:43:57.600,0,undefined,1797
Outside,2017-06-21 14:43:57.600,2017-06-21 14:44:14.200,0,outside-short,1797
Inside,2017-06-21 14:44:14.200,2017-06-21 14:44:58.150,0,inside,1797
Outside,2017-06-21 14:44:58.150,2017-06-21 14:45:16.400,0,outside-short,1797
Inside,2017-06-21 14:45:16.400,2017-06-21 14:46:05.350,0,inside,1797
Outside,2017-06-21 14:46:05.350,2017-06-21 14:46:17.800,0,outside-short,1797
Unknown-Inside,2017-06-21 14:46:17.800,2017-06-21 14:47:19.650,0,undefined,1797
Inside,2017-06-21 14:47:19.650,2017-06-21 15:53:27.100,0,inside,1797
Outside,2017-06-21 15:53:27.100,2017-06-21 16:25:06.300,0,outside-foraging,1797
Unknown-Inside,2017-06-21 16:25:06.300,2017-06-21 17:10:37.250,0,undefined,1797
Inside,2017-06-21 17:10:37.250,2017-06-22 08:03:09.450,0,inside,1797
Outside,2017-06-22 08:03:09.450,2017-06-22 08:03:52.900,0,outside-short,1797
Inside,2017-06-22 08:03:52.900,2017-06-22 08:58:10.850,0,inside,1797
Outside,2017-06-22 08:58:10.850,2017-06-22 10:29:07.250,0,outside-foraging,1797
Unknown-Inside,2017-06-22 10:29:07.250,2017-06-22 15:44:58.700,1,undefined,1797
Inside,2017-06-22 15:44:58.700,2017-06-22 16:44:11.350,1,inside,1797
Outside,2017-06-22 16:44:11.350,2017-06-22 17:49:41.650,1,outside-foraging,1797
Unknown-Inside,2017-06-22 17:49:41.650,2017-06-23 08:04:48.850,1,undefined,1797
Unknown-Inside,2017-06-23 08:04:48.850,2017-06-23 08:29:42.950,1,undefined,1797
Inside,2017-06-23 08:29:42.950,2017-06-23 09:15:20.400,1,inside,1797
Outside,2017-06-23 09:15:20.400,2017-06-23 10:01:17.450,1,outside-foraging,1797
Unknown-Inside,2017-06-23 10:01:17.450,2017-06-23 16:56:35.700,2,undefined,1797
Unknown-Inside,2017-06-23 16:56:35.700,2017-06-23 17:53:31.800,2,undefined,1797
Unknown-Inside,2017-06-23 17:53:31.800,2017-06-24 08:09:50.800,2,undefined,1797
Inside,2017-06-24 08:09:50.800,2017-06-24 08:37:45.000,2,inside,1797
Outside,2017-06-24 08:37:45.000,2017-06-24 09:02:21.250,2,outside-foraging,1797
Unknown-Inside,2017-06-24 09:02:21.250,2017-06-24 09:44:35.900,2,undefined,1797
Unknown-Inside,2017-06-24 09:44:35.900,2017-06-24 10:32:04.100,3,undefined,1797
Unknown-Inside,2017-06-24 10:32:04.100,2017-06-24 11:59:00.250,3,undefined,1797
Unknown-Inside,2017-06-24 11:59:00.250,2017-06-24 17:13:39.650,3,undefined,1797
Unknown-Inside,2017-06-24 17:13:39.650,2017-06-25 08:12:22.500,3,undefined,1797
Inside,2017-06-25 08:12:22.500,2017-06-25 08:18:43.650,3,inside,1797
Outside,2017-06-25 08:18:43.650,2017-06-25 08:49:18.400,3,outside-foraging,1797
Unknown-Inside,2017-06-25 08:49:18.400,2017-06-25 08:49:28.950,3,undefined,1797
Inside,2017-06-25 08:49:28.950,2017-06-25 10:54:46.850,3,inside,1797
Outside,2017-06-25 10:54:46.850,2017-06-25 10:55:29.650,4,outside-short,1797
Inside,2017-06-25 10:55:29.650,2017-06-25 15:18:12.550,4,inside,1797
Outside,2017-06-25 15:18:12.550,2017-06-25 15:18:35.350,4,outside-short,1797
Unknown-Inside,2017-06-25 15:18:35.350,2017-06-25 15:39:26.100,4,undefined,1797
Inside,2017-06-25 15:39:26.100,2017-06-25 16:04:15.750,4,inside,1797
Outside,2017-06-25 16:04:15.750,2017-06-25 16:04:37.650,4,outside-short,1797
Inside,2017-06-25 16:04:37.650,2017-06-25 16:05:05.350,4,inside,1797
Outside-Unknown,2017-06-25 16:05:05.350,2017-06-25 16:05:35.000,4,undefined,1797
Outside,2017-06-25 16:05:35.000,2017-06-25 16:05:49.300,4,outside-short,1797
Unknown-Inside,2017-06-25 16:05:49.300,2017-06-25 16:08:38.100,4,undefined,1797
Inside,2017-06-25 16:08:38.100,2017-06-25 16:09:37.250,4,inside,1797
Outside-Unknown,2017-06-25 16:09:37.250,2017-06-25 16:49:42.500,4,undefined,1797
Outside-Unknown,2017-06-25 16:49:42.500,2017-06-25 16:52:03.300,4,undefined,1797
Outside,2017-06-25 16:52:03.300,2017-06-25 17:46:57.050,4,outside-foraging,1797
Inside,2017-06-25 17:46:57.050,2017-06-26 08:59:04.500,4,inside,1797
Outside,2017-06-26 08:59:04.500,2017-06-26 09:26:50.050,4,outside-foraging,1797
Unknown-Inside,2017-06-26 09:26:50.050,2017-06-26 12:37:30.350,4,undefined,1797
Unknown-Inside,2017-06-26 12:37:30.350,2017-06-26 12:37:41.050,5,undefined,1797
Unknown-Inside,2017-06-26 12:37:41.050,2017-06-26 12:38:57.000,5,undefined,1797
Unknown-Inside,2017-06-26 12:38:57.000,2017-06-26 12:39:25.700,5,undefined,1797
Inside,2017-06-26 12:39:25.700,2017-06-26 14:34:05.250,5,inside,1797
Outside,2017-06-26 14:34:05.250,2017-06-26 14:45:09.050,5,outside-foraging,1797
Unknown-Inside,2017-06-26 14:45:09.050,2017-06-26 15:38:22.550,5,undefined,1797
Inside,2017-06-26 15:38:22.550,2017-06-26 16:06:32.350,5,inside,1797
Outside,2017-06-26 16:06:32.350,2017-06-26 17:05:06.550,5,outside-foraging,1797
Inside,2017-06-26 17:05:06.550,2017-06-26 17:16:42.250,5,inside,1797
Outside-Unknown,2017-06-26 17:16:42.250,2017-06-27 08:18:44.300,5,undefined,1797
Outside,2017-06-27 08:18:44.300,2017-06-27 08:44:47.350,5,outside-foraging,1797
Inside,2017-06-27 08:44:47.350,2017-06-27 08:51:28.500,5,inside,1797
Outside,2017-06-27 08:51:28.500,2017-06-27 09:06:24.650,5,outside-foraging,1797
Inside,2017-06-27 09:06:24.650,2017-06-27 09:14:42.850,5,inside,1797
Outside,2017-06-27 09:14:42.850,2017-06-27 09:28:53.750,5,outside-foraging,1797
Inside,2017-06-27 09:28:53.750,2017-06-27 09:35:47.850,5,inside,1797
Outside,2017-06-27 09:35:47.850,2017-06-27 10:21:42.050,5,outside-foraging,1797
Inside,2017-06-27 10:21:42.050,2017-06-27 10:23:27.850,6,inside,1797
Outside,2017-06-27 10:23:27.850,2017-06-27 12:41:51.350,6,outside-long,1797
Inside,2017-06-27 12:41:51.350,2017-06-27 15:08:04.900,6,inside,1797
Outside,2017-06-27 15:08:04.900,2017-06-27 15:19:01.850,6,outside-foraging,1797
Inside,2017-06-27 15:19:01.850,2017-06-27 16:11:27.750,6,inside,1797
Outside,2017-06-27 16:11:27.750,2017-06-27 17:06:56.200,6,outside-foraging,1797
Inside,2017-06-27 17:06:56.200,2017-06-27 17:23:41.500,6,inside,1797
Outside-Unknown,2017-06-27 17:23:41.500,2017-06-28 09:28:31.950,6,undefined,1797
Outside-Unknown,2017-06-28 09:28:31.950,2017-06-28 10:05:05.400,6,undefined,1797
Outside,2017-06-28 10:05:05.400,2017-06-28 10:57:12.600,7,outside-foraging,1797
Unknown-Inside,2017-06-28 10:57:12.600,2017-06-28 10:58:05.700,7,undefined,1797
Unknown-Inside,2017-06-28 10:58:05.700,2017-06-28 11:07:01.700,7,undefined,1797
Unknown-Inside,2017-06-28 11:07:01.700,2017-06-28 12:26:09.000,7,undefined,1797
Outside,2017-06-21 08:46:22.250,2017-06-21 08:47:32.450,0,outside-short,1900
Unknown-Inside,2017-06-21 08:47:32.450,2017-06-22 11:39:30.300,0,undefined,1900
Unknown-Inside,2017-06-22 11:39:30.300,2017-06-22 13:46:36.200,1,undefined,1900
Inside,2017-06-22 13:46:36.200,2017-06-22 13:46:52.850,1,inside,1900
Outside,2017-06-22 13:46:52.850,2017-06-22 13:48:12.650,1,outside-short,1900
Unknown-Inside,2017-06-22 13:48:12.650,2017-06-22 13:49:16.650,1,undefined,1900
Inside,2017-06-22 13:49:16.650,2017-06-23 10:09:25.700,1,inside,1900
Outside,2017-06-23 10:09:25.700,2017-06-23 10:10:17.450,2,outside-short,1900
Inside,2017-06-23 10:10:17.450,2017-06-23 16:35:11.300,2,inside,1900
Outside,2017-06-23 16:35:11.300,2017-06-23 16:36:16.700,2,outside-short,1900
Inside,2017-06-23 16:36:16.700,2017-06-23 16:36:38.800,2,inside,1900
Outside-Unknown,2017-06-23 16:36:38.800,2017-06-24 09:55:56.950,2,undefined,1900
Outside,2017-06-24 09:55:56.950,2017-06-24 09:56:53.150,3,outside-short,1900
Unknown-Inside,2017-06-24 09:56:53.150,2017-06-24 15:43:11.250,3,undefined,1900
Inside,2017-06-24 15:43:11.250,2017-06-24 16:04:44.100,3,inside,1900
Outside,2017-06-24 16:04:44.100,2017-06-24 16:06:04.600,3,outside-short,1900
Inside,2017-06-24 16:06:04.600,2017-06-24 16:10:34.450,3,inside,1900
Outside,2017-06-24 16:10:34.450,2017-06-24 16:10:51.450,3,outside-short,1900
Unknown-Inside,2017-06-24 16:10:51.450,2017-06-24 16:12:34.050,3,undefined,1900
Inside,2017-06-24 16:12:34.050,2017-06-24 16:32:51.750,3,inside,1900
Outside,2017-06-24 16:32:51.750,2017-06-24 16:33:31.350,3,outside-short,1900
Inside,2017-06-24 16:33:31.350,2017-06-24 16:51:33.450,3,inside,1900
Outside-Unknown,2017-06-24 16:51:33.450,2017-06-24 16:51:53.900,3,undefined,1900
Outside,2017-06-24 16:51:53.900,2017-06-24 16:52:04.850,3,outside-short,1900
Inside,2017-06-24 16:52:04.850,2017-06-24 16:52:22.600,3,inside,1900
Outside,2017-06-24 16:52:22.600,2017-06-24 16:52:59.250,3,outside-short,1900
Inside,2017-06-24 16:52:59.250,2017-06-24 17:05:03.800,3,inside,1900
Outside,2017-06-24 17:05:03.800,2017-06-24 17:05:25.950,3,outside-short,1900
Unknown-Inside,2017-06-24 17:05:25.950,2017-06-24 17:05:41.200,3,undefined,1900
Unknown-Inside,2017-06-24 17:05:41.200,2017-06-24 17:06:01.450,3,undefined,1900
Unknown-Inside,2017-06-24 17:06:01.450,2017-06-24 17:06:16.600,3,undefined,1900
Unknown-Inside,2017-06-24 17:06:16.600,2017-06-25 09:14:39.650,3,undefined,1900
Unknown-Inside,2017-06-25 09:14:39.650,2017-06-25 09:14:55.750,4,undefined,1900
Unknown-Inside,2017-06-25 09:14:55.750,2017-06-25 09:44:09.350,4,undefined,1900
Unknown-Inside,2017-06-25 09:44:09.350,2017-06-25 09:48:57.750,4,undefined,1900
Inside,2017-06-21 08:07:56.250,2017-06-21 08:11:24.300,0,inside,197
Outside,2017-06-21 08:11:24.300,2017-06-21 08:28:03.650,0,outside-foraging,197
Inside,2017-06-21 08:28:03.650,2017-06-21 08:37:01.650,0,inside,197
Outside,2017-06-21 08:37:01.650,2017-06-21 08:58:19.050,0,outside-foraging,197
Inside,2017-06-21 08:58:19.050,2017-06-21 09:04:15.700,0,inside,197
Outside-Unknown,2017-06-21 09:04:15.700,2017-06-21 10:43:30.250,0,undefined,197
Outside-Unknown,2017-06-21 10:43:30.250,2017-06-21 11:36:20.200,0,undefined,197
Outside,2017-06-21 11:36:20.200,2017-06-21 13:10:58.100,0,outside-foraging,197
Unknown-Inside,2017-06-21 13:10:58.100,2017-06-21 17:35:50.350,0,undefined,197
Inside,2017-06-21 17:35:50.350,2017-06-22 08:00:41.450,0,inside,197
Outside-Unknown,2017-06-22 08:00:41.450,2017-06-22 08:02:18.650,0,undefined,197
Outside-Unknown,2017-06-22 08:02:18.650,2017-06-22 08:02:49.400,0,undefined,197
Outside-Unknown,2017-06-22 08:02:49.400,2017-06-22 08:03:44.150,0,undefined,197
Outside-Unknown,2017-06-22 08:03:44.150,2017-06-22 08:23:37.400,0,undefined,197
Outside-Unknown,2017-06-22 08:23:37.400,2017-06-22 08:50:43.900,1,undefined,197
Outside-Unknown,2017-06-22 08:50:43.900,2017-06-22 09:28:32.800,1,undefined,197
Outside-Unknown,2017-06-22 09:28:32.800,2017-06-22 11:11:33.300,1,undefined,197
Outside-Unknown,2017-06-22 11:11:33.300,2017-06-22 12:07:42.900,1,undefined,197
Outside-Unknown,2017-06-22 12:07:42.900,2017-06-22 14:33:58.650,1,undefined,197
Outside-Unknown,2017-06-22 14:33:58.650,2017-06-22 16:13:54.750,1,undefined,197
Outside,2017-06-22 16:13:54.750,2017-06-24 09:07:51.850,1,outside-long,197
Inside,2017-06-24 09:07:51.850,2017-06-24 10:24:33.900,3,inside,197
Outside,2017-06-24 10:24:33.900,2017-06-24 15:44:37.050,3,outside-long,197
Outside,2017-06-21 13:57:46.800,2017-06-21 13:59:52.700,0,outside-short,1979
Unknown-Inside,2017-06-21 13:59:52.700,2017-06-21 15:02:15.000,0,undefined,1979
Unknown-Inside,2017-06-21 15:02:15.000,2017-06-21 16:48:17.550,0,undefined,1979
Inside,2017-06-22 11:49:10.700,2017-06-22 12:07:42.750,0,inside,2258
Outside,2017-06-22 12:07:42.750,2017-06-22 16:14:06.350,0,outside-long,2258
Unknown-Inside,2017-06-22 16:14:06.350,2017-06-24 11:52:27.800,0,undefined,2258
Inside,2017-06-21 09:32:24.700,2017-06-21 09:55:27.800,0,inside,2487
Outside,2017-06-21 09:55:27.800,2017-06-21 10:32:23.300,0,outside-foraging,2487
Inside,2017-06-21 10:32:23.300,2017-06-21 10:43:30.450,0,inside,2487
